customer_id,nombre,apellido,cedula,fecha_nacimiento,email,direccion,telefono,fecha_creacion,estado_cliente,_tipo_error
Cus463,Felicia,,1108955137,10-09-1981,felicia.duran@gmail.com,"Av. Baños y Pasaje Valdés, Las Palmas",0932640967,18/04/2026 22:27:26,Activo,business
Cus464,Samu,Salvador,1706326384,30-11-1947,samu.salvador@yahoo.com,"Calle Solano y Calle Moles, Burgos",0949424999,19/07/2025 22:27:26,Inactivo,
Cus465,Aristides,Ballesteros,1312260951,24-02-1990,aristides.ballesteros@yahoo.com,"Calle Pagès y Calle Carrasco, Valencia",0942360205,18/04/2026 22:27:26,Activo,
Cus466,Etelvina,Llopis,1521962637,27-11-1985,etelvina.llopis@yahoo.com,"Transversal Arregui y Av. Macias, León",0972350714,18/04/2026 22:27:26,Activo,
Cus467,Amelia,Nebot,1810472934,18-02-1944,amelia.nebot@gmail.com,"Transversal Alberdi y Av. Ariño, Madrid",0998961846,18/04/2026 22:27:26,Activo,
Cus468,Nilo,Ojeda,1640911234,14-02-1950,nilo.ojeda@yahoo.com,"Transversal Sánchez y Pasaje Pardo, Ourense",0985209841,25/12/2024 22:27:26,Inactivo,
Cus469,Saturnina,Hidalgo,0100649946,23-05-1941,saturnina.hidalgo@gmail.com,"Transversal Peláez y Transversal Martí, Jaén",0973209472,25/11/2024 22:27:26,Inactivo,
Cus470,Clara,Lumbreras,0509503397,29-12-1950,clara.lumbreras@yahoo.com,"Transversal Osorio y Calle Garay, Melilla",0934662591,20/08/2025 22:27:26,Inactivo,
Cus471,Salud,Pedrosa,1709427254,29-05-1988,salud.pedrosa@gmail.com,"Av. Armas y Calle Castillo, Lleida",0987679255,06/08/2024 22:27:26,Inactivo,
Cus472,Adela,Coronado,1118676871,16-11-1990,adela.coronado@gmail.com,"Calle Sanmiguel y Av. Casal, Granada",0993644281,14/12/2024 22:27:26,Inactivo,
Cus473,Marco,Samper,0132507286,18-04-1983,marco.samper@gmail.com,"Transversal Esteve y Calle Álvarez, Vizcaya",0942497865,16/05/2024 22:27:26,Inactivo,
Cus474,Paulina,Rueda,1831457856,25-06-1972,paulina.rueda@yahoo.com,"Av. Jódar y Transversal Roman, Málaga",0962299144,10/08/2025 22:27:26,Inactivo,
Cus475,Montserrat,Iñiguez,0754169845,01-02-1957,montserrat.iniguez@hotmail.com,"Calle Bellido y Calle Lopez, Cáceres",0966779701,18/04/2026 22:27:26,Activo,
Cus476,Constanza,Osuna,1907965170,19-07-1946,constanza.osuna@yahoo.com,"Pasaje Amorós y Av. Arévalo, Guipúzcoa",0920372608,28/03/2025 22:27:26,Inactivo,
Cus477,Isabela,Espinosa,2124456217,04-05-1979,isabela.espinosa@yahoo.com,"Calle Cuervo y Transversal Sainz, Zamora",0915534788,12/11/2024 22:27:26,Inactivo,
Cus478,Ileana,Orozco,0330739095,26-08-1941,ileana.orozco@gmail.com,"Av. Perez y Pasaje Feliu, Barcelona",0933842925,18/04/2026 22:27:26,Activo,
Cus479,Emigdio,Beltrán,2307255006,17-07-1974,emigdio.beltran@gmail.com,"Calle Gracia y Transversal Cerro, Málaga",0938191407,23/08/2025 22:27:26,Inactivo,
Cus480,Gonzalo,Delgado,1118999240,29-01-1993,gonzalo.delgado@yahoo.com,"Transversal Mármol y Calle Quintanilla, Cuenca",0955802161,18/04/2026 22:27:26,Activo,
Cus481,Yago,Malo,2020486367,23-07-1949,yago.malo@gmail.com,"Calle Ballesteros y Pasaje Rincón, Zamora",0910601357,07/08/2024 22:27:26,Inactivo,
Cus482,Cecilia,Jerez,0709453187,02-10-1991,cecilia.jerez@gmail.com,"Transversal Perez y Calle Puerta, Córdoba",0983126977,18/04/2026 22:27:26,Activo,
Cus483,Victoria,Carbajo,1126058146,01-03-1989,victoria.carbajo@hotmail.com,"Pasaje Cañete y Pasaje Marco, Asturias",0940227825,18/04/2026 22:27:26,Activo,
Cus484,Mirta,Barros,0942001686,30-05-1945,mirta.barros@yahoo.com,"Calle Figueroa y Transversal Bonet, Jaén",0929543748,18/04/2026 22:27:26,Activo,
Cus485,Gonzalo,Pi,1857923328,10-02-1971,gonzalo.pi@gmail.com,"Pasaje Duran y Pasaje Miguel, Soria",0975114562,18/04/2026 22:27:26,Activo,
Cus486,Diana,Rosselló,0752850685,03-12-1952,diana.rossello@yahoo.com,"Transversal Canet y Transversal Rius, Jaén",0986161331,18/04/2026 22:27:26,Activo,
Cus487,María Jesús,Verdú,1625082027,26-01-1978,mariajesus.verdu@gmail.com,"Transversal Hernando y Av. Parejo, Badajoz",0932059921,18/04/2026 22:27:26,Activo,
Cus488,Jenaro,Lumbreras,1240325504,04-11-1970,jenaro.lumbreras@gmail.com,"Av. Barros y Pasaje Porta, Cádiz",0960502616,01/03/2025 22:27:26,Inactivo,
Cus489,Amor,Abellán,0143728004,16-03-1945,amor.abellan@yahoo.com,"Calle Fuente y Pasaje Romeu, Cádiz",0944487558,18/04/2026 22:27:26,Activo,
Cus490,Cristian,Aguado,1820472171,17-05-1949,cristian.aguado@hotmail.com,"Calle Salas y Av. Jordán, Baleares",0969017867,16/09/2024 22:27:26,Inactivo,
Cus491,Manuela,Toledo,1342319165,22-07-1961,manuela.toledo@gmail.com,"Calle Torrens y Av. Esparza, Ourense",0921413673,18/04/2026 22:27:26,Activo,
Cus492,Flora,Araujo,0717884910,21-01-1970,flora.araujo@yahoo.com,"Av. Criado y Av. Amat, Badajoz",0971964176,18/06/2024 22:27:26,Inactivo,
Cus493,Rosaura,Figuerola,0140430331,11-09-1949,rosaura.figuerola@gmail.com,"Transversal Portero y Pasaje Grande, Salamanca",0977188693,28/08/2025 22:27:26,Inactivo,
Cus494,Borja,Lasa,1237642580,20-01-1968,borja.lasa@gmail.com,"Calle Vergara y Av. Báez, Pontevedra",0920600908,18/04/2026 22:27:26,Activo,
Cus495,Ambrosio,Bejarano,1800277988,15-06-1965,ambrosio.bejarano@yahoo.com,"Transversal Bonet y Transversal Alcalde, Melilla",0994477405,18/04/2026 22:27:26,Activo,
Cus496,Bibiana,Mendizábal,2028996300,15-06-1965,bibiana.mendizabal@hotmail.com,"Av. Chaves y Calle Jordán, Navarra",0963183389,10/09/2024 22:27:26,Inactivo,
Cus497,Valentín,Cobos,2201268246,15-01-1960,valentin.cobos@gmail.com,"Pasaje Ramón y Pasaje Milla, Huelva",0935333461,18/04/2026 22:27:26,Activo,
Cus498,Ruy,Santos,1424591756,15-04-1948,ruy.santos@gmail.com,"Calle Miguel y Transversal Sastre, Las Palmas",0994685238,30/07/2025 22:27:26,Inactivo,
Cus499,Anselmo,Malo,1022609349,03-03-1964,anselmo.malo@yahoo.com,"Pasaje Balaguer y Transversal Arnau, Almería",0983168218,18/04/2026 22:27:26,Activo,
Cus500,Emelina,Baena,0856812581,08-09-1980,emelina.baena@gmail.com,"Calle Carmona y Pasaje Hervia, La Rioja",0949407995,18/04/2026 22:27:26,Activo,
