customer_id,nombre,apellido,cedula,fecha_nacimiento,email,direccion,telefono,fecha_creacion,estado_cliente,_tipo_error
Cus463,Felicia,,0804377323,10-09-1981,felicia.duran@gmail.com,"Av. Baños y Pasaje Valdés, Las Palmas",0932640967,18/04/2026 17:35:09,Activo,business
Cus464,Samu,Salvador,0846350981,30-11-1947,samu.salvador@yahoo.com,"Calle Solano y Calle Moles, Burgos",0949424999,19/07/2025 17:35:09,Inactivo,
Cus465,Aristides,Ballesteros,1227804497,24-02-1990,aristides.ballesteros@yahoo.com,"Calle Pagès y Calle Carrasco, Valencia",0942360205,18/04/2026 17:35:09,Activo,
Cus466,Etelvina,Llopis,1853360491,27-11-1985,etelvina.llopis@yahoo.com,"Transversal Arregui y Av. Macias, León",0972350714,18/04/2026 17:35:09,Activo,
Cus467,Amelia,Nebot,1942351790,18-02-1944,amelia.nebot@gmail.com,"Transversal Alberdi y Av. Ariño, Madrid",0998961846,18/04/2026 17:35:09,Activo,
Cus468,Nilo,Ojeda,2104513482,14-02-1950,nilo.ojeda@yahoo.com,"Transversal Sánchez y Pasaje Pardo, Ourense",0985209841,25/12/2024 17:35:09,Inactivo,
Cus469,Saturnina,Hidalgo,1159510997,23-05-1941,saturnina.hidalgo@gmail.com,"Transversal Peláez y Transversal Martí, Jaén",0973209472,25/11/2024 17:35:09,Inactivo,
Cus470,Clara,Lumbreras,1732509862,29-12-1950,clara.lumbreras@yahoo.com,"Transversal Osorio y Calle Garay, Melilla",0934662591,20/08/2025 17:35:09,Inactivo,
Cus471,Salud,Pedrosa,1804401311,29-05-1988,salud.pedrosa@gmail.com,"Av. Armas y Calle Castillo, Lleida",0987679255,06/08/2024 17:35:09,Inactivo,
Cus472,Adela,Coronado,0619094766,16-11-1990,adela.coronado@gmail.com,"Calle Sanmiguel y Av. Casal, Granada",0993644281,14/12/2024 17:35:09,Inactivo,
Cus473,Marco,Samper,1609556624,18-04-1983,marco.samper@gmail.com,"Transversal Esteve y Calle Álvarez, Vizcaya",0942497865,16/05/2024 17:35:09,Inactivo,
Cus474,Paulina,Rueda,0357474881,25-06-1972,paulina.rueda@yahoo.com,"Av. Jódar y Transversal Roman, Málaga",0962299144,10/08/2025 17:35:09,Inactivo,
Cus475,Montserrat,Iñiguez,0243873460,01-02-1957,montserrat.iniguez@hotmail.com,"Calle Bellido y Calle Lopez, Cáceres",0966779701,18/04/2026 17:35:09,Activo,
Cus476,Constanza,Osuna,0824034169,19-07-1946,constanza.osuna@yahoo.com,"Pasaje Amorós y Av. Arévalo, Guipúzcoa",0920372608,28/03/2025 17:35:09,Inactivo,
Cus477,Isabela,Espinosa,1854977483,04-05-1979,isabela.espinosa@yahoo.com,"Calle Cuervo y Transversal Sainz, Zamora",0915534788,12/11/2024 17:35:09,Inactivo,
Cus478,Ileana,Orozco,0145994109,26-08-1941,ileana.orozco@gmail.com,"Av. Perez y Pasaje Feliu, Barcelona",0933842925,18/04/2026 17:35:09,Activo,
Cus479,Emigdio,Beltrán,0332540970,17-07-1974,emigdio.beltran@gmail.com,"Calle Gracia y Transversal Cerro, Málaga",0938191407,23/08/2025 17:35:09,Inactivo,
Cus480,Gonzalo,Delgado,2337042580,29-01-1993,gonzalo.delgado@yahoo.com,"Transversal Mármol y Calle Quintanilla, Cuenca",0955802161,18/04/2026 17:35:09,Activo,
Cus481,Yago,Malo,1615364351,23-07-1949,yago.malo@gmail.com,"Calle Ballesteros y Pasaje Rincón, Zamora",0910601357,07/08/2024 17:35:09,Inactivo,
Cus482,Cecilia,Jerez,2156110286,02-10-1991,cecilia.jerez@gmail.com,"Transversal Perez y Calle Puerta, Córdoba",0983126977,18/04/2026 17:35:09,Activo,
Cus483,Victoria,Carbajo,1227423850,01-03-1989,victoria.carbajo@hotmail.com,"Pasaje Cañete y Pasaje Marco, Asturias",0940227825,18/04/2026 17:35:09,Activo,
Cus484,Mirta,Barros,2022794610,30-05-1945,mirta.barros@yahoo.com,"Calle Figueroa y Transversal Bonet, Jaén",0929543748,18/04/2026 17:35:09,Activo,
Cus485,Gonzalo,Pi,1521402279,10-02-1971,gonzalo.pi@gmail.com,"Pasaje Duran y Pasaje Miguel, Soria",0975114562,18/04/2026 17:35:09,Activo,
Cus486,Diana,Rosselló,1904210216,03-12-1952,diana.rossello@yahoo.com,"Transversal Canet y Transversal Rius, Jaén",0986161331,18/04/2026 17:35:09,Activo,
Cus487,María Jesús,Verdú,0241873199,26-01-1978,mariajesus.verdu@gmail.com,"Transversal Hernando y Av. Parejo, Badajoz",0932059921,18/04/2026 17:35:09,Activo,
Cus488,Jenaro,Lumbreras,1024077537,04-11-1970,jenaro.lumbreras@gmail.com,"Av. Barros y Pasaje Porta, Cádiz",0960502616,01/03/2025 17:35:09,Inactivo,
Cus489,Amor,Abellán,1944945029,16-03-1945,amor.abellan@yahoo.com,"Calle Fuente y Pasaje Romeu, Cádiz",0944487558,18/04/2026 17:35:09,Activo,
Cus490,Cristian,Aguado,1544182239,17-05-1949,cristian.aguado@hotmail.com,"Calle Salas y Av. Jordán, Baleares",0969017867,16/09/2024 17:35:09,Inactivo,
Cus491,Manuela,Toledo,1345139032,22-07-1961,manuela.toledo@gmail.com,"Calle Torrens y Av. Esparza, Ourense",0921413673,18/04/2026 17:35:09,Activo,
Cus492,Flora,Araujo,0845342005,21-01-1970,flora.araujo@yahoo.com,"Av. Criado y Av. Amat, Badajoz",0971964176,18/06/2024 17:35:09,Inactivo,
Cus493,Rosaura,Figuerola,1144807524,11-09-1949,rosaura.figuerola@gmail.com,"Transversal Portero y Pasaje Grande, Salamanca",0977188693,28/08/2025 17:35:09,Inactivo,
Cus494,Borja,Lasa,1543589251,20-01-1968,borja.lasa@gmail.com,"Calle Vergara y Av. Báez, Pontevedra",0920600908,18/04/2026 17:35:09,Activo,
Cus495,Ambrosio,Bejarano,0425928959,15-06-1965,ambrosio.bejarano@yahoo.com,"Transversal Bonet y Transversal Alcalde, Melilla",0994477405,18/04/2026 17:35:09,Activo,
Cus496,Bibiana,Mendizábal,2257716106,15-06-1965,bibiana.mendizabal@hotmail.com,"Av. Chaves y Calle Jordán, Navarra",0963183389,10/09/2024 17:35:09,Inactivo,
Cus497,Valentín,Cobos,2125032793,15-01-1960,valentin.cobos@gmail.com,"Pasaje Ramón y Pasaje Milla, Huelva",0935333461,18/04/2026 17:35:09,Activo,
Cus498,Ruy,Santos,0554647461,15-04-1948,ruy.santos@gmail.com,"Calle Miguel y Transversal Sastre, Las Palmas",0994685238,30/07/2025 17:35:09,Inactivo,
Cus499,Anselmo,Malo,0656024890,03-03-1964,anselmo.malo@yahoo.com,"Pasaje Balaguer y Transversal Arnau, Almería",0983168218,18/04/2026 17:35:09,Activo,
Cus500,Emelina,Baena,0403786106,08-09-1980,emelina.baena@gmail.com,"Calle Carmona y Pasaje Hervia, La Rioja",0949407995,18/04/2026 17:35:09,Activo,
